#R[cm]          y[R_S0]         x        tau
4.57832454e+17  0.559517007  0.999956154  0.192571692
4.57848211e+17  0.559536263  0.99995615  0.192593617
4.57863967e+17  0.559555518  0.999956146  0.192615544
4.57879723e+17  0.559574774  0.999956142  0.192637473
4.5789548e+17  0.55959403  0.999956138  0.192659404
4.57911236e+17  0.559613286  0.999956134  0.192681337
4.57926992e+17  0.559632542  0.99995613  0.192703273
4.57942749e+17  0.559651798  0.999956126  0.19272521
4.57958505e+17  0.559671054  0.999956122  0.192747149
4.57974261e+17  0.559690309  0.999956118  0.19276909
4.57990018e+17  0.559709565  0.999956114  0.192791033
4.58005774e+17  0.559728821  0.99995611  0.192812978
4.5802153e+17  0.559748077  0.999956106  0.192834925
4.58037287e+17  0.559767333  0.999956102  0.192856874
4.58053043e+17  0.559786589  0.999956098  0.192878825
4.580688e+17  0.559805844  0.999956094  0.192900778
4.58084556e+17  0.5598251  0.99995609  0.192922733
4.58100312e+17  0.559844356  0.999956086  0.192944691
4.58116069e+17  0.559863612  0.999956082  0.19296665
4.58131825e+17  0.559882868  0.999956078  0.192988611
4.58147581e+17  0.559902124  0.999956074  0.193010574
4.58163338e+17  0.559921379  0.99995607  0.193032539
4.58179094e+17  0.559940635  0.999956066  0.193054506
4.5819485e+17  0.559959891  0.999956062  0.193076475
4.58210607e+17  0.559979147  0.999956058  0.193098446
4.58226363e+17  0.559998403  0.999956054  0.193120419
4.58242119e+17  0.560017659  0.99995605  0.193142394
4.58257876e+17  0.560036915  0.999956046  0.193164371
4.58273632e+17  0.56005617  0.999956042  0.19318635
4.58289389e+17  0.560075426  0.999956038  0.19320833
4.58305145e+17  0.560094682  0.999956034  0.193230313
4.58320901e+17  0.560113938  0.99995603  0.193252298
4.58336658e+17  0.560133194  0.999956026  0.193274285
4.58352414e+17  0.56015245  0.999956022  0.193296274
4.5836817e+17  0.560171705  0.999956018  0.193318265
4.58383927e+17  0.560190961  0.999956014  0.193340258
4.58399683e+17  0.560210217  0.99995601  0.193362253
4.58415439e+17  0.560229473  0.999956006  0.19338425
4.58431196e+17  0.560248729  0.999956002  0.193406249
4.58446952e+17  0.560267985  0.999955998  0.19342825
4.58462708e+17  0.56028724  0.999955994  0.193450253
4.58478465e+17  0.560306496  0.99995599  0.193472258
4.58494221e+17  0.560325752  0.999955986  0.193494265
4.58509978e+17  0.560345008  0.999955982  0.193516273
4.58525734e+17  0.560364264  0.999955978  0.193538284
4.5854149e+17  0.56038352  0.999955974  0.193560297
4.58557247e+17  0.560402776  0.99995597  0.193582312
4.58573003e+17  0.560422031  0.999955966  0.193604329
4.58588759e+17  0.560441287  0.999955962  0.193626348
4.58604516e+17  0.560460543  0.999955958  0.193648369
4.58620272e+17  0.560479799  0.999955954  0.193670392
4.58636028e+17  0.560499055  0.99995595  0.193692417
4.58651785e+17  0.560518311  0.999955946  0.193714443
4.58667541e+17  0.560537566  0.999955942  0.193736472
4.58683297e+17  0.560556822  0.999955938  0.193758503
4.58699054e+17  0.560576078  0.999955934  0.193780536
4.5871481e+17  0.560595334  0.99995593  0.193802571
4.58730567e+17  0.56061459  0.999955926  0.193824608
4.58746323e+17  0.560633846  0.999955922  0.193846647
4.58762079e+17  0.560653101  0.999955918  0.193868688
4.58777836e+17  0.560672357  0.999955914  0.19389073
4.58793592e+17  0.560691613  0.99995591  0.193912775
4.58809348e+17  0.560710869  0.999955906  0.193934822
4.58825105e+17  0.560730125  0.999955902  0.193956871
4.58840861e+17  0.560749381  0.999955898  0.193978922
4.58856617e+17  0.560768637  0.999955894  0.194000975
4.58872374e+17  0.560787892  0.99995589  0.19402303
4.5888813e+17  0.560807148  0.999955886  0.194045087
4.58903886e+17  0.560826404  0.999955882  0.194067145
4.58919643e+17  0.56084566  0.999955878  0.194089206
4.58935399e+17  0.560864916  0.999955874  0.194111269
4.58951155e+17  0.560884172  0.99995587  0.194133334
4.58966912e+17  0.560903427  0.999955866  0.194155401
4.58982668e+17  0.560922683  0.999955862  0.19417747
4.58998425e+17  0.560941939  0.999955858  0.194199541
4.59014181e+17  0.560961195  0.999955854  0.194221614
4.59029937e+17  0.560980451  0.99995585  0.194243689
4.59045694e+17  0.560999707  0.999955846  0.194265765
4.5906145e+17  0.561018962  0.999955842  0.194287844
4.59077206e+17  0.561038218  0.999955838  0.194309925
4.59092963e+17  0.561057474  0.999955834  0.194332008
4.59108719e+17  0.56107673  0.99995583  0.194354093
4.59124475e+17  0.561095986  0.999955826  0.19437618
4.59140232e+17  0.561115242  0.999955822  0.194398269
4.59155988e+17  0.561134498  0.999955818  0.19442036
4.59171744e+17  0.561153753  0.999955814  0.194442453
4.59187501e+17  0.561173009  0.99995581  0.194464548
4.59203257e+17  0.561192265  0.999955806  0.194486645
4.59219014e+17  0.561211521  0.999955802  0.194508744
4.5923477e+17  0.561230777  0.999955798  0.194530844
4.59250526e+17  0.561250033  0.999955794  0.194552947
4.59266283e+17  0.561269288  0.99995579  0.194575052
4.59282039e+17  0.561288544  0.999955786  0.194597159
4.59297795e+17  0.5613078  0.999955782  0.194619268
4.59313552e+17  0.561327056  0.999955778  0.194641379
4.59329308e+17  0.561346312  0.999955774  0.194663492
4.59345064e+17  0.561365568  0.99995577  0.194685607
4.59360821e+17  0.561384823  0.999955766  0.194707724
4.59376577e+17  0.561404079  0.999955762  0.194729843
4.59392333e+17  0.561423335  0.999955758  0.194751964
4.5940809e+17  0.561442591  0.999955754  0.194774087
4.59423846e+17  0.561461847  0.99995575  0.194796212
4.59439603e+17  0.561481103  0.999955746  0.194818339
4.59455359e+17  0.561500359  0.999955742  0.194840468
4.59471115e+17  0.561519614  0.999955738  0.194862599
4.59486872e+17  0.56153887  0.999955734  0.194884732
4.59502628e+17  0.561558126  0.99995573  0.194906867
4.59518384e+17  0.561577382  0.999955726  0.194929004
4.59534141e+17  0.561596638  0.999955722  0.194951143
4.59549897e+17  0.561615894  0.999955718  0.194973285
4.59565653e+17  0.561635149  0.999955714  0.194995428
4.5958141e+17  0.561654405  0.99995571  0.195017573
4.59597166e+17  0.561673661  0.999955706  0.19503972
4.59612922e+17  0.561692917  0.999955702  0.195061869
4.59628679e+17  0.561712173  0.999955698  0.19508402
4.59644435e+17  0.561731429  0.999955694  0.195106173
4.59660192e+17  0.561750684  0.99995569  0.195128328
4.59675948e+17  0.56176994  0.999955686  0.195150485
4.59691704e+17  0.561789196  0.999955682  0.195172645
4.59707461e+17  0.561808452  0.999955678  0.195194806
4.59723217e+17  0.561827708  0.999955674  0.195216969
4.59738973e+17  0.561846964  0.99995567  0.195239134
4.5975473e+17  0.56186622  0.999955666  0.195261301
4.59770486e+17  0.561885475  0.999955662  0.195283471
4.59786242e+17  0.561904731  0.999955658  0.195305642
4.59801999e+17  0.561923987  0.999955654  0.195327815
4.59817755e+17  0.561943243  0.99995565  0.19534999
4.59833511e+17  0.561962499  0.999955645  0.195372167
4.59849268e+17  0.561981755  0.999955641  0.195394347
4.59865024e+17  0.56200101  0.999955637  0.195416528
4.59880781e+17  0.562020266  0.999955633  0.195438711
4.59896537e+17  0.562039522  0.999955629  0.195460897
4.59912293e+17  0.562058778  0.999955625  0.195483084
4.5992805e+17  0.562078034  0.999955621  0.195505273
4.59943806e+17  0.56209729  0.999955617  0.195527465
4.59959562e+17  0.562116545  0.999955613  0.195549658
4.59975319e+17  0.562135801  0.999955609  0.195571853
4.59991075e+17  0.562155057  0.999955605  0.195594051
4.60006831e+17  0.562174313  0.999955601  0.19561625
4.60022588e+17  0.562193569  0.999955597  0.195638451
4.60038344e+17  0.562212825  0.999955593  0.195660655
4.600541e+17  0.562232081  0.999955589  0.19568286
4.60069857e+17  0.562251336  0.999955585  0.195705068
4.60085613e+17  0.562270592  0.999955581  0.195727277
4.6010137e+17  0.562289848  0.999955577  0.195749489
4.60117126e+17  0.562309104  0.999955573  0.195771702
4.60132882e+17  0.56232836  0.999955569  0.195793918
4.60148639e+17  0.562347616  0.999955565  0.195816135
4.60164395e+17  0.562366871  0.999955561  0.195838355
4.60180151e+17  0.562386127  0.999955557  0.195860576
4.60195908e+17  0.562405383  0.999955553  0.1958828
4.60211664e+17  0.562424639  0.999955549  0.195905025
4.6022742e+17  0.562443895  0.999955545  0.195927253
4.60243177e+17  0.562463151  0.999955541  0.195949483
4.60258933e+17  0.562482406  0.999955537  0.195971714
4.60274689e+17  0.562501662  0.999955533  0.195993948
4.60290446e+17  0.562520918  0.999955529  0.196016184
4.60306202e+17  0.562540174  0.999955525  0.196038421
4.60321959e+17  0.56255943  0.999955521  0.196060661
4.60337715e+17  0.562578686  0.999955517  0.196082903
4.60353471e+17  0.562597942  0.999955513  0.196105146
4.60369228e+17  0.562617197  0.999955509  0.196127392
4.60384984e+17  0.562636453  0.999955504  0.19614964
4.6040074e+17  0.562655709  0.9999555  0.19617189
4.60416497e+17  0.562674965  0.999955496  0.196194141
4.60432253e+17  0.562694221  0.999955492  0.196216395
4.60448009e+17  0.562713477  0.999955488  0.196238651
4.60463766e+17  0.562732732  0.999955484  0.196260909
4.60479522e+17  0.562751988  0.99995548  0.196283169
4.60495278e+17  0.562771244  0.999955476  0.196305431
4.60511035e+17  0.5627905  0.999955472  0.196327695
4.60526791e+17  0.562809756  0.999955468  0.19634996
4.60542548e+17  0.562829012  0.999955464  0.196372228
4.60558304e+17  0.562848267  0.99995546  0.196394498
4.6057406e+17  0.562867523  0.999955456  0.19641677
4.60589817e+17  0.562886779  0.999955452  0.196439044
4.60605573e+17  0.562906035  0.999955448  0.19646132
4.60621329e+17  0.562925291  0.999955444  0.196483598
4.60637086e+17  0.562944547  0.99995544  0.196505879
4.60652842e+17  0.562963803  0.999955436  0.196528161
4.60668598e+17  0.562983058  0.999955432  0.196550445
4.60684355e+17  0.563002314  0.999955428  0.196572731
4.60700111e+17  0.56302157  0.999955424  0.196595019
4.60715867e+17  0.563040826  0.99995542  0.196617309
4.60731624e+17  0.563060082  0.999955416  0.196639601
4.6074738e+17  0.563079338  0.999955412  0.196661896
4.60763137e+17  0.563098593  0.999955408  0.196684192
4.60778893e+17  0.563117849  0.999955403  0.19670649
4.60794649e+17  0.563137105  0.999955399  0.19672879
4.60810406e+17  0.563156361  0.999955395  0.196751093
4.60826162e+17  0.563175617  0.999955391  0.196773397
4.60841918e+17  0.563194873  0.999955387  0.196795703
4.60857675e+17  0.563214128  0.999955383  0.196818012
4.60873431e+17  0.563233384  0.999955379  0.196840322
4.60889187e+17  0.56325264  0.999955375  0.196862634
4.60904944e+17  0.563271896  0.999955371  0.196884949
4.609207e+17  0.563291152  0.999955367  0.196907265
4.60936456e+17  0.563310408  0.999955363  0.196929584
4.60952213e+17  0.563329664  0.999955359  0.196951904
4.60967969e+17  0.563348919  0.999955355  0.196974227
4.60983726e+17  0.563368175  0.999955351  0.196996551
4.60999482e+17  0.563387431  0.999955347  0.197018878
4.61015238e+17  0.563406687  0.999955343  0.197041207
4.61030995e+17  0.563425943  0.999955339  0.197063537
4.61046751e+17  0.563445199  0.999955335  0.19708587
4.61062507e+17  0.563464454  0.999955331  0.197108205
4.61078264e+17  0.56348371  0.999955327  0.197130541
4.6109402e+17  0.563502966  0.999955323  0.19715288
4.61109776e+17  0.563522222  0.999955318  0.197175221
4.61125533e+17  0.563541478  0.999955314  0.197197564
4.61141289e+17  0.563560734  0.99995531  0.197219908
4.61157045e+17  0.563579989  0.999955306  0.197242255
4.61172802e+17  0.563599245  0.999955302  0.197264604
4.61188558e+17  0.563618501  0.999955298  0.197286955
4.61204314e+17  0.563637757  0.999955294  0.197309308
4.61220071e+17  0.563657013  0.99995529  0.197331663
4.61235827e+17  0.563676269  0.999955286  0.19735402
4.61251584e+17  0.563695525  0.999955282  0.197376379
4.6126734e+17  0.56371478  0.999955278  0.19739874
4.61283096e+17  0.563734036  0.999955274  0.197421103
4.61298853e+17  0.563753292  0.99995527  0.197443468
4.61314609e+17  0.563772548  0.999955266  0.197465835
4.61330365e+17  0.563791804  0.999955262  0.197488204
4.61346122e+17  0.56381106  0.999955258  0.197510575
4.61361878e+17  0.563830315  0.999955254  0.197532949
4.61377634e+17  0.563849571  0.99995525  0.197555324
4.61393391e+17  0.563868827  0.999955245  0.197577701
4.61409147e+17  0.563888083  0.999955241  0.19760008
4.61424903e+17  0.563907339  0.999955237  0.197622462
4.6144066e+17  0.563926595  0.999955233  0.197644845
4.61456416e+17  0.56394585  0.999955229  0.19766723
4.61472173e+17  0.563965106  0.999955225  0.197689618
4.61487929e+17  0.563984362  0.999955221  0.197712007
4.61503685e+17  0.564003618  0.999955217  0.197734399
4.61519442e+17  0.564022874  0.999955213  0.197756792
4.61535198e+17  0.56404213  0.999955209  0.197779188
4.61550954e+17  0.564061386  0.999955205  0.197801585
4.61566711e+17  0.564080641  0.999955201  0.197823985
4.61582467e+17  0.564099897  0.999955197  0.197846386
4.61598223e+17  0.564119153  0.999955193  0.19786879
4.6161398e+17  0.564138409  0.999955189  0.197891196
4.61629736e+17  0.564157665  0.999955185  0.197913603
4.61645492e+17  0.564176921  0.999955181  0.197936013
4.61661249e+17  0.564196176  0.999955176  0.197958425
4.61677005e+17  0.564215432  0.999955172  0.197980839
4.61692762e+17  0.564234688  0.999955168  0.198003255
4.61708518e+17  0.564253944  0.999955164  0.198025672
4.61724274e+17  0.5642732  0.99995516  0.198048092
4.61740031e+17  0.564292456  0.999955156  0.198070514
4.61755787e+17  0.564311711  0.999955152  0.198092938
4.61771543e+17  0.564330967  0.999955148  0.198115364
4.617873e+17  0.564350223  0.999955144  0.198137792
4.61803056e+17  0.564369479  0.99995514  0.198160222
4.61818812e+17  0.564388735  0.999955136  0.198182654
4.61834569e+17  0.564407991  0.999955132  0.198205089
4.61850325e+17  0.564427247  0.999955128  0.198227525
4.61866081e+17  0.564446502  0.999955124  0.198249963
4.61881838e+17  0.564465758  0.99995512  0.198272403
4.61897594e+17  0.564485014  0.999955115  0.198294845
4.61913351e+17  0.56450427  0.999955111  0.19831729
4.61929107e+17  0.564523526  0.999955107  0.198339736
4.61944863e+17  0.564542782  0.999955103  0.198362184
4.6196062e+17  0.564562037  0.999955099  0.198384635
4.61976376e+17  0.564581293  0.999955095  0.198407087
4.61992132e+17  0.564600549  0.999955091  0.198429542
4.62007889e+17  0.564619805  0.999955087  0.198451998
4.62023645e+17  0.564639061  0.999955083  0.198474457
4.62039401e+17  0.564658317  0.999955079  0.198496917
4.62055158e+17  0.564677572  0.999955075  0.19851938
4.62070914e+17  0.564696828  0.999955071  0.198541845
4.6208667e+17  0.564716084  0.999955067  0.198564311
4.62102427e+17  0.56473534  0.999955063  0.19858678
4.62118183e+17  0.564754596  0.999955058  0.198609251
4.6213394e+17  0.564773852  0.999955054  0.198631724
4.62149696e+17  0.564793108  0.99995505  0.198654198
4.62165452e+17  0.564812363  0.999955046  0.198676675
4.62181209e+17  0.564831619  0.999955042  0.198699154
4.62196965e+17  0.564850875  0.999955038  0.198721635
4.62212721e+17  0.564870131  0.999955034  0.198744118
4.62228478e+17  0.564889387  0.99995503  0.198766603
4.62244234e+17  0.564908643  0.999955026  0.19878909
4.6225999e+17  0.564927898  0.999955022  0.198811579
4.62275747e+17  0.564947154  0.999955018  0.198834071
4.62291503e+17  0.56496641  0.999955014  0.198856564
4.62307259e+17  0.564985666  0.99995501  0.198879059
4.62323016e+17  0.565004922  0.999955005  0.198901556
4.62338772e+17  0.565024178  0.999955001  0.198924056
4.62354529e+17  0.565043433  0.999954997  0.198946557
4.62370285e+17  0.565062689  0.999954993  0.19896906
4.62386041e+17  0.565081945  0.999954989  0.198991566
4.62401798e+17  0.565101201  0.999954985  0.199014073
4.62417554e+17  0.565120457  0.999954981  0.199036583
4.6243331e+17  0.565139713  0.999954977  0.199059094
4.62449067e+17  0.565158969  0.999954973  0.199081608
4.62464823e+17  0.565178224  0.999954969  0.199104123
4.62480579e+17  0.56519748  0.999954965  0.199126641
4.62496336e+17  0.565216736  0.999954961  0.199149161
4.62512092e+17  0.565235992  0.999954956  0.199171683
4.62527848e+17  0.565255248  0.999954952  0.199194206
4.62543605e+17  0.565274504  0.999954948  0.199216732
4.62559361e+17  0.565293759  0.999954944  0.19923926
4.62575118e+17  0.565313015  0.99995494  0.19926179
4.62590874e+17  0.565332271  0.999954936  0.199284322
4.6260663e+17  0.565351527  0.999954932  0.199306856
4.62622387e+17  0.565370783  0.999954928  0.199329392
4.62638143e+17  0.565390039  0.999954924  0.19935193
4.62653899e+17  0.565409294  0.99995492  0.19937447
4.62669656e+17  0.56542855  0.999954916  0.199397012
4.62685412e+17  0.565447806  0.999954912  0.199419557
4.62701168e+17  0.565467062  0.999954907  0.199442103
4.62716925e+17  0.565486318  0.999954903  0.199464651
4.62732681e+17  0.565505574  0.999954899  0.199487202
4.62748437e+17  0.56552483  0.999954895  0.199509754
4.62764194e+17  0.565544085  0.999954891  0.199532308
4.6277995e+17  0.565563341  0.999954887  0.199554865
4.62795707e+17  0.565582597  0.999954883  0.199577423
4.62811463e+17  0.565601853  0.999954879  0.199599984
4.62827219e+17  0.565621109  0.999954875  0.199622547
4.62842976e+17  0.565640365  0.999954871  0.199645111
4.62858732e+17  0.56565962  0.999954867  0.199667678
4.62874488e+17  0.565678876  0.999954862  0.199690247
4.62890245e+17  0.565698132  0.999954858  0.199712818
4.62906001e+17  0.565717388  0.999954854  0.19973539
4.62921757e+17  0.565736644  0.99995485  0.199757965
4.62937514e+17  0.5657559  0.999954846  0.199780542
4.6295327e+17  0.565775155  0.999954842  0.199803121
4.62969026e+17  0.565794411  0.999954838  0.199825702
4.62984783e+17  0.565813667  0.999954834  0.199848285
4.63000539e+17  0.565832923  0.99995483  0.19987087
4.63016296e+17  0.565852179  0.999954826  0.199893458
4.63032052e+17  0.565871435  0.999954822  0.199916047
4.63047808e+17  0.565890691  0.999954817  0.199938638
4.63063565e+17  0.565909946  0.999954813  0.199961231
4.63079321e+17  0.565929202  0.999954809  0.199983827
4.63095077e+17  0.565948458  0.999954805  0.200006424
4.63110834e+17  0.565967714  0.999954801  0.200029024
4.6312659e+17  0.56598697  0.999954797  0.200051625
4.63142346e+17  0.566006226  0.999954793  0.200074229
4.63158103e+17  0.566025481  0.999954789  0.200096834
4.63173859e+17  0.566044737  0.999954785  0.200119442
4.63189615e+17  0.566063993  0.999954781  0.200142052
4.63205372e+17  0.566083249  0.999954776  0.200164663
4.63221128e+17  0.566102505  0.999954772  0.200187277
4.63236884e+17  0.566121761  0.999954768  0.200209893
4.63252641e+17  0.566141016  0.999954764  0.200232511
4.63268397e+17  0.566160272  0.99995476  0.200255131
4.63284154e+17  0.566179528  0.999954756  0.200277753
4.6329991e+17  0.566198784  0.999954752  0.200300377
4.63315666e+17  0.56621804  0.999954748  0.200323003
4.63331423e+17  0.566237296  0.999954744  0.200345631
4.63347179e+17  0.566256552  0.99995474  0.200368261
4.63362935e+17  0.566275807  0.999954735  0.200390894
4.63378692e+17  0.566295063  0.999954731  0.200413528
4.63394448e+17  0.566314319  0.999954727  0.200436164
4.63410204e+17  0.566333575  0.999954723  0.200458803
4.63425961e+17  0.566352831  0.999954719  0.200481443
4.63441717e+17  0.566372087  0.999954715  0.200504086
4.63457473e+17  0.566391342  0.999954711  0.20052673
4.6347323e+17  0.566410598  0.999954707  0.200549377
4.63488986e+17  0.566429854  0.999954703  0.200572026
4.63504743e+17  0.56644911  0.999954699  0.200594676
4.63520499e+17  0.566468366  0.999954694  0.200617329
4.63536255e+17  0.566487622  0.99995469  0.200639984
4.63552012e+17  0.566506877  0.999954686  0.200662641
4.63567768e+17  0.566526133  0.999954682  0.2006853
4.63583524e+17  0.566545389  0.999954678  0.200707961
4.63599281e+17  0.566564645  0.999954674  0.200730624
4.63615037e+17  0.566583901  0.99995467  0.200753289
4.63630793e+17  0.566603157  0.999954666  0.200775956
4.6364655e+17  0.566622413  0.999954662  0.200798625
4.63662306e+17  0.566641668  0.999954657  0.200821297
4.63678062e+17  0.566660924  0.999954653  0.20084397
4.63693819e+17  0.56668018  0.999954649  0.200866645
4.63709575e+17  0.566699436  0.999954645  0.200889323
4.63725332e+17  0.566718692  0.999954641  0.200912002
4.63741088e+17  0.566737948  0.999954637  0.200934684
4.63756844e+17  0.566757203  0.999954633  0.200957367
4.63772601e+17  0.566776459  0.999954629  0.200980053
4.63788357e+17  0.566795715  0.999954625  0.201002741
4.63804113e+17  0.566814971  0.99995462  0.20102543
4.6381987e+17  0.566834227  0.999954616  0.201048122
4.63835626e+17  0.566853483  0.999954612  0.201070816
4.63851382e+17  0.566872738  0.999954608  0.201093512
4.63867139e+17  0.566891994  0.999954604  0.20111621
4.63882895e+17  0.56691125  0.9999546  0.20113891
4.63898651e+17  0.566930506  0.999954596  0.201161612
4.63914408e+17  0.566949762  0.999954592  0.201184316
4.63930164e+17  0.566969018  0.999954588  0.201207023
4.63945921e+17  0.566988274  0.999954583  0.201229731
4.63961677e+17  0.567007529  0.999954579  0.201252441
4.63977433e+17  0.567026785  0.999954575  0.201275154
4.6399319e+17  0.567046041  0.999954571  0.201297868
4.64008946e+17  0.567065297  0.999954567  0.201320584
4.64024702e+17  0.567084553  0.999954563  0.201343303
4.64040459e+17  0.567103809  0.999954559  0.201366024
4.64056215e+17  0.567123064  0.999954555  0.201388746
4.64071971e+17  0.56714232  0.999954551  0.201411471
4.64087728e+17  0.567161576  0.999954546  0.201434198
4.64103484e+17  0.567180832  0.999954542  0.201456927
4.6411924e+17  0.567200088  0.999954538  0.201479658
4.64134997e+17  0.567219344  0.999954534  0.201502391
4.64150753e+17  0.5672386  0.99995453  0.201525126
4.6416651e+17  0.567257855  0.999954526  0.201547863
4.64182266e+17  0.567277111  0.999954522  0.201570602
4.64198022e+17  0.567296367  0.999954518  0.201593343
4.64213779e+17  0.567315623  0.999954513  0.201616087
4.64229535e+17  0.567334879  0.999954509  0.201638832
4.64245291e+17  0.567354135  0.999954505  0.201661579
4.64261048e+17  0.56737339  0.999954501  0.201684329
4.64276804e+17  0.567392646  0.999954497  0.20170708
4.6429256e+17  0.567411902  0.999954493  0.201729834
4.64308317e+17  0.567431158  0.999954489  0.20175259
4.64324073e+17  0.567450414  0.999954485  0.201775347
4.64339829e+17  0.56746967  0.99995448  0.201798107
4.64355586e+17  0.567488925  0.999954476  0.201820869
4.64371342e+17  0.567508181  0.999954472  0.201843633
4.64387099e+17  0.567527437  0.999954468  0.201866399
4.64402855e+17  0.567546693  0.999954464  0.201889167
4.64418611e+17  0.567565949  0.99995446  0.201911937
4.64434368e+17  0.567585205  0.999954456  0.201934709
4.64450124e+17  0.567604461  0.999954452  0.201957483
4.6446588e+17  0.567623716  0.999954447  0.20198026
4.64481637e+17  0.567642972  0.999954443  0.202003038
4.64497393e+17  0.567662228  0.999954439  0.202025818
4.64513149e+17  0.567681484  0.999954435  0.202048601
4.64528906e+17  0.56770074  0.999954431  0.202071385
4.64544662e+17  0.567719996  0.999954427  0.202094172
4.64560418e+17  0.567739251  0.999954423  0.202116961
4.64576175e+17  0.567758507  0.999954419  0.202139751
4.64591931e+17  0.567777763  0.999954414  0.202162544
4.64607688e+17  0.567797019  0.99995441  0.202185339
4.64623444e+17  0.567816275  0.999954406  0.202208136
4.646392e+17  0.567835531  0.999954402  0.202230935
4.64654957e+17  0.567854786  0.999954398  0.202253736
4.64670713e+17  0.567874042  0.999954394  0.202276539
4.64686469e+17  0.567893298  0.99995439  0.202299344
4.64702226e+17  0.567912554  0.999954385  0.202322152
4.64717982e+17  0.56793181  0.999954381  0.202344961
4.64733738e+17  0.567951066  0.999954377  0.202367772
4.64749495e+17  0.567970322  0.999954373  0.202390586
4.64765251e+17  0.567989577  0.999954369  0.202413401
4.64781007e+17  0.568008833  0.999954365  0.202436219
4.64796764e+17  0.568028089  0.999954361  0.202459039
4.6481252e+17  0.568047345  0.999954357  0.20248186
4.64828277e+17  0.568066601  0.999954352  0.202504684
4.64844033e+17  0.568085857  0.999954348  0.20252751
4.64859789e+17  0.568105112  0.999954344  0.202550338
4.64875546e+17  0.568124368  0.99995434  0.202573168
4.64891302e+17  0.568143624  0.999954336  0.202596
4.64907058e+17  0.56816288  0.999954332  0.202618834
4.64922815e+17  0.568182136  0.999954328  0.20264167
4.64938571e+17  0.568201392  0.999954323  0.202664509
4.64954327e+17  0.568220647  0.999954319  0.202687349
4.64970084e+17  0.568239903  0.999954315  0.202710191
4.6498584e+17  0.568259159  0.999954311  0.202733036
4.65001596e+17  0.568278415  0.999954307  0.202755883
4.65017353e+17  0.568297671  0.999954303  0.202778731
4.65033109e+17  0.568316927  0.999954299  0.202801582
4.65048866e+17  0.568336183  0.999954294  0.202824435
4.65064622e+17  0.568355438  0.99995429  0.202847289
4.65080378e+17  0.568374694  0.999954286  0.202870146
4.65096135e+17  0.56839395  0.999954282  0.202893005
4.65111891e+17  0.568413206  0.999954278  0.202915866
4.65127647e+17  0.568432462  0.999954274  0.20293873
4.65143404e+17  0.568451718  0.99995427  0.202961595
4.6515916e+17  0.568470973  0.999954265  0.202984462
4.65174916e+17  0.568490229  0.999954261  0.203007331
4.65190673e+17  0.568509485  0.999954257  0.203030203
4.65206429e+17  0.568528741  0.999954253  0.203053076
4.65222185e+17  0.568547997  0.999954249  0.203075952
4.65237942e+17  0.568567253  0.999954245  0.203098829
4.65253698e+17  0.568586508  0.999954241  0.203121709
4.65269454e+17  0.568605764  0.999954236  0.203144591
4.65285211e+17  0.56862502  0.999954232  0.203167475
4.65300967e+17  0.568644276  0.999954228  0.203190361
4.65316724e+17  0.568663532  0.999954224  0.203213249
4.6533248e+17  0.568682788  0.99995422  0.203236139
4.65348236e+17  0.568702044  0.999954216  0.203259031
4.65363993e+17  0.568721299  0.999954212  0.203281925
4.65379749e+17  0.568740555  0.999954207  0.203304822
4.65395505e+17  0.568759811  0.999954203  0.20332772
4.65411262e+17  0.568779067  0.999954199  0.20335062
4.65427018e+17  0.568798323  0.999954195  0.203373523
4.65442774e+17  0.568817579  0.999954191  0.203396427
4.65458531e+17  0.568836834  0.999954187  0.203419334
4.65474287e+17  0.56885609  0.999954183  0.203442243
4.65490043e+17  0.568875346  0.999954178  0.203465154
4.655058e+17  0.568894602  0.999954174  0.203488067
4.65521556e+17  0.568913858  0.99995417  0.203510982
4.65537313e+17  0.568933114  0.999954166  0.203533899
4.65553069e+17  0.568952369  0.999954162  0.203556818
4.65568825e+17  0.568971625  0.999954158  0.203579739
4.65584582e+17  0.568990881  0.999954153  0.203602662
4.65600338e+17  0.569010137  0.999954149  0.203625588
4.65616094e+17  0.569029393  0.999954145  0.203648515
4.65631851e+17  0.569048649  0.999954141  0.203671445
4.65647607e+17  0.569067905  0.999954137  0.203694376
4.65663363e+17  0.56908716  0.999954133  0.20371731
4.6567912e+17  0.569106416  0.999954129  0.203740246
4.65694876e+17  0.569125672  0.999954124  0.203763183
4.65710632e+17  0.569144928  0.99995412  0.203786123
4.65726389e+17  0.569164184  0.999954116  0.203809065
4.65742145e+17  0.56918344  0.999954112  0.203832009
4.65757902e+17  0.569202695  0.999954108  0.203854955
4.65773658e+17  0.569221951  0.999954104  0.203877904
4.65789414e+17  0.569241207  0.999954099  0.203900854
4.65805171e+17  0.569260463  0.999954095  0.203923806
4.65820927e+17  0.569279719  0.999954091  0.203946761
4.65836683e+17  0.569298975  0.999954087  0.203969717
4.6585244e+17  0.56931823  0.999954083  0.203992676
4.65868196e+17  0.569337486  0.999954079  0.204015637
4.65883952e+17  0.569356742  0.999954074  0.204038599
4.65899709e+17  0.569375998  0.99995407  0.204061564
4.65915465e+17  0.569395254  0.999954066  0.204084531
4.65931221e+17  0.56941451  0.999954062  0.2041075
4.65946978e+17  0.569433766  0.999954058  0.204130471
4.65962734e+17  0.569453021  0.999954054  0.204153444
4.65978491e+17  0.569472277  0.999954049  0.20417642
